Sat.A1ModJulian           Sat.UTCModJulian          Sat.X                     Sat.Y                     Sat.Z                     Sat.VX                    Sat.VY                    Sat.VZ                    
30311.96223419423         30311.96180555555         6931.394186937047         -86.79783864113207        1397.939179173677         -1.482879536421418        -1.07734698494061         7.283886834321019         
30311.96292863868         30311.9625                6828.409016741601         -151.2183726375524        1831.830016617807         -1.948783613750651        -1.069277846456314        7.174235859538292         
30311.96362308312         30311.96319444444         6697.700241481834         -215.0244264654906        2258.263844014873         -2.406684494431903        -1.056871612458362        7.035406994169692         
30311.96431752756         30311.96388888889         6539.804405460225         -277.9572653217633        2675.506874303066         -2.854710418161464        -1.040180923513122        6.867982963537735         
30311.96501197201         30311.96458333333         6355.369092420269         -339.7618408884773        3081.863825252053         -3.291032954510774        -1.019275995727029        6.672664041788464         
30311.96570641645         30311.96527777778         6145.150122042583         -400.187841244137         3475.684889593038         -3.713873861990757        -0.9942444617254496       6.45026538187061          
30311.9664008609          30311.96597222222         5910.008311413168         -458.9907281639222        3855.372552328748         -4.121512875369768        -0.9651910725926107       6.201714404469698         
30311.96709530534         30311.96666666667         5650.905735008191         -515.9327476034572        4219.388217907951         -4.512296500622246        -0.9322370871012221       5.928046826211884         
30311.96778974979         30311.96736111111         5368.901461735453         -570.7838948639911        4566.258533456627         -4.884646324636519        -0.895519406475864        5.630400502021549         
30311.96848419423         30311.96805555556         5065.146851803068         -623.3228272650711        4894.581296815164         -5.237065209102435        -0.8551897438295774       5.310008037707601         
30311.96917863868         30311.96875               4740.880549529405         -673.3377341959475        5203.030932436829         -5.5681414144313          -0.8114140451469777       4.968190051191973         
30311.96987308312         30311.96944444444         4397.423250768118         -720.627177699862         5490.363607056002         -5.876552306554415        -0.7643720359112364       4.606349868404221         
30311.97056752757         30311.97013888889         4036.17222296694          -765.0009008076555        5755.422047456553         -6.161068988907044        -0.7142565436916812       4.225968628421981         
